date,US_leading_index,US_coincident_index,US_lagging_index,US_leadind_credit_index,Close_USD_EUR,AVG_PE_SPX,Close_vix,Close_treasury
2015-07-06,99.62976846101857,98.87443472312094,96.58839251480418,0.2475099859847449,0.9042,19.19809,17.01,2.3
2015-07-07,99.65376189272786,98.87104457369963,96.60375793227765,0.24485386913655532,0.9079,19.34517,16.09,2.27
2015-07-08,99.67814524853907,98.86793390107562,96.619281236261,0.24064650387211983,0.9025,19.02359,19.66,2.22
2015-07-09,99.70281131911119,98.8651142165416,96.63495377723048,0.2350226843045227,0.9057,19.06136,19.97,2.32
2015-07-10,99.72765289510326,98.86259703139031,96.65076690566235,0.22811720454684817,0.8955,19.29617,16.83,2.42
2015-07-13,99.80215856218864,98.85697558515955,96.69896332049484,0.2010587452642022,0.9087,19.50779,13.9,2.44
2015-07-14,99.82663006645016,98.85578351046608,96.71525230353888,0.19037456587706042,0.9079,19.57141,13.37,2.41
2015-07-15,99.85074102942652,98.85495149161883,96.73163862642657,0.17908269686526238,0.9132,19.5586,13.23,2.36
2015-07-16,99.87438424177671,98.85449103991054,96.74811363963424,0.16731793234189246,0.9194,19.71121,12.11,2.36
2015-07-17,99.89745249415972,98.85441366663392,96.76466869363813,0.15521506642003488,0.9234,19.25361,11.95,2.34
2015-07-20,99.96213539809546,98.85659513032093,96.81472760518957,0.11822580139437826,0.9234,19.53032,12.25,2.38
2015-07-21,99.9818317171996,98.85816518369795,96.83151632714092,0.10611847100941238,0.9142,19.56269,12.22,2.35
2015-07-22,100.00041702963148,98.86017587197016,96.8483418422697,0.09434700979138007,0.9146,19.5457,12.12,2.33
2015-07-23,100.01778412605009,98.86263870643023,96.86519550105231,0.08304621185336553,0.9104,19.4293,12.63,2.28
2015-07-24,100.03382579711442,98.86556519837094,96.88206865396495,0.07235087130845302,0.9102,19.21579,13.74,2.27
2015-07-27,100.07292616477164,98.87724173200368,96.93271858224557,0.045245535163170404,0.9012,19.06913,15.6,2.23
2015-07-28,100.08259404100878,98.88213796679388,96.94958321644094,0.0383199653215086,0.9041,19.32663,13.44,2.26
2015-07-29,100.0904004451865,98.88755541552815,96.9664240971476,0.03267382343837012,0.9101,19.47628,12.5,2.29
2015-07-30,100.09623816796392,98.89350558949928,96.98323257484186,0.02844190362683921,0.9146,19.46836,12.13,2.28
2015-07-31,100.1,98.9,97.0,0.025759,0.91,19.39381,12.12,2.2
2015-08-03,100.09875315401156,98.92265161937688,97.0499221225122,0.027365261976434404,0.9131,19.45106,12.56,2.16
2015-08-04,100.09450297941954,98.93114737275636,97.06637396551828,0.030873719066037086,0.9187,19.56942,13.0,2.23
2015-08-05,100.08852539694708,98.94005634648036,97.08269942614028,0.03572777145504936,0.9168,19.61969,12.51,2.28
2015-08-06,100.08093432964468,98.94934290867951,97.09887933429717,0.04184286539387953,0.9152,19.46986,13.77,2.23
2015-08-07,100.07184370056277,98.95897142748439,97.11489451990792,0.04913444713293616,0.9114,19.42843,13.39,2.18
2015-08-10,100.0367136731449,98.98955240483886,97.16176004065271,0.0772225816555478,0.9074,19.66819,12.23,2.24
2015-08-11,100.02276402744982,99.00019243137221,97.17692463526835,0.08837457709959362,0.9057,19.4813,13.71,2.15
2015-08-12,100.0078844352277,99.01099625516417,97.19182865693261,0.10028029159590772,0.8963,19.50202,13.61,2.14
2015-08-13,99.9921888195289,99.0219282443452,97.20645293556443,0.11285517139489847,0.8969,19.48909,13.49,2.19
2015-08-14,99.97579110340403,99.03295276704601,97.22077830108279,0.12601466274697432,0.9003,19.56438,12.83,2.2
2015-08-17,99.92352458297744,99.06622521757231,97.26176921814651,0.16815526862579583,0.9024,19.6597,13.02,2.16
2015-08-18,99.90545769565287,99.07726355565765,97.2747072304005,0.18280766869429566,0.9071,19.61496,13.79,2.2
2015-08-19,99.88725832315458,99.0882162679156,97.28725047913582,0.19762191156792253,0.8991,19.45144,15.25,2.12
2015-08-20,99.86904038853307,99.09904772247666,97.29937979427136,0.2125134434970847,0.8895,19.03656,19.14,2.09
2015-08-21,99.85091781483877,99.10972228747146,97.31107600572611,0.2273977107321906,0.8778,18.4389,28.03,2.05
2015-08-24,99.79826148982414,99.14044832636382,97.34337431719513,0.2711613867772545,0.8604,17.7217,40.74,2.01
2015-08-25,99.78165959034364,99.15013901439923,97.35314641311626,0.2851710577402192,0.8681,17.48298,36.02,2.12
2015-08-26,99.76572266704277,99.15949465352122,97.36238955495135,0.2987506952611696,0.8836,18.16286,30.32,2.18
2015-08-27,99.75056464297205,99.16847961186038,97.3710845726194,0.31181574559051406,0.8892,18.59196,26.1,2.18
2015-08-28,99.73629944118194,99.17705825754726,97.37921229603934,0.32428165497866096,0.8945,18.58318,26.05,2.19
2015-08-31,99.7,99.2,97.4,0.357239,0.8914,18.44817,28.43,2.21
2015-09-01,99.69041524200576,99.20660822447309,97.405677819435,0.36648427581982196,0.8835,17.91097,31.4,2.17
2015-09-02,99.6821124665563,99.21269886548413,97.41075833712435,0.3748364481047775,0.8906,18.19771,26.09,2.2
2015-09-03,99.67502514171397,99.2183031797011,97.4152882258948,0.3823397692595642,0.8988,18.24016,25.61,2.18
2015-09-04,99.66908673554097,99.22345242379185,97.41931415857297,0.3890384916888798,0.897,17.96034,27.8,2.13
2015-09-08,99.65549165878804,99.24012383225163,97.43131178489635,0.40867244224538113,0.8929,18.40757,24.9,2.2
2015-09-09,99.65429986689598,99.24346657573044,97.4335180295133,0.4120119571178046,0.8924,18.15414,26.23,2.21
2015-09-10,99.65385780204691,99.2465417890906,97.43550035499796,0.41481238769294204,0.8863,18.24343,24.37,2.23
2015-09-11,99.6540989323031,99.24938072900011,97.43730543417708,0.4171179863754915,0.8818,18.32544,23.2,2.2
2015-09-14,99.65825617432617,99.2567924747039,97.44212392214784,0.42150831511458753,0.8832,18.25292,24.25,2.18
2015-09-15,99.66056476562623,99.25899888749002,97.44368674437145,0.42227711027376064,0.8875,18.48806,22.54,2.28
2015-09-16,99.66322389234298,99.26112531016511,97.44530568442289,0.42277233556383376,0.8857,18.64483,21.35,2.3
2015-09-17,99.66616702253863,99.26320299939712,97.44702741512882,0.42303824338950435,0.8743,18.59102,21.14,2.21
2015-09-18,99.6693276242755,99.26526321185395,97.44889860931588,0.42311908615546995,0.8845,18.37343,22.28,2.13
2015-09-21,99.6794489393561,99.2716515552528,97.45587570103076,0.4226937481421135,0.8934,18.45889,20.14,2.2
2015-09-22,99.68281410788052,99.27395442728829,97.45881147740917,0.42247685471623536,0.899,18.23517,22.44,2.14
2015-09-23,99.68606408825757,99.2763961058883,97.46213008140214,0.4222961582541406,0.8938,18.20141,22.13,2.16
2015-09-24,99.68913234854942,99.27900784772069,97.46587818583627,0.42219591116052624,0.8904,18.13714,23.47,2.13
2015-09-25,99.69195235681842,99.28182090945344,97.4701024635383,0.42222036584009026,0.8933,18.13982,23.62,2.17
2015-09-28,99.69825755011094,99.29178058073308,97.48609906451829,0.42348446456482775,0.889,17.68984,27.63,2.1
2015-09-29,99.69941923091123,99.29571148874656,97.49269476355855,0.4244502503840808,0.8887,17.71294,26.83,2.05
2015-09-30,99.7,99.3,97.5,0.425762,0.8946,18.03815,24.5,2.06
2015-10-01,99.69995122099925,99.30466794376933,97.50804691074163,0.4274476917277503,0.8929,18.06181,22.55,2.05
2015-10-02,99.69929583976986,99.30969943976234,97.51680948897148,0.4294702075243656,0.8921,18.31053,20.94,1.99
2015-10-05,99.69409849691503,99.32672216424041,97.54698580119309,0.4370247780024124,0.894,18.65138,19.54,2.07
2015-10-06,99.69142512097639,99.33295479228518,97.5582056219786,0.4398606687494987,0.8869,18.58894,19.4,2.05
2015-10-07,99.68834934991177,99.33942443413217,97.56993839655374,0.4427664229029555,0.89,18.78308,18.4,2.08
2015-10-08,99.68491202514181,99.34610578209717,97.58214358217884,0.4456886483302841,0.8865,18.94698,17.42,2.12
2015-10-09,99.68115398808698,99.35297352849581,97.59478063611414,0.44857395289898533,0.8801,18.96394,17.08,2.12
2015-10-12,99.66836401741881,99.37444208145097,97.63487758038424,0.4564744201283373,0.8806,18.98921,16.17,2.12
2015-10-13,99.66373154543007,99.38180234474152,97.64883668016331,0.4586781199375411,0.8785,18.89038,17.67,2.06
2015-10-14,99.65898256825916,99.38922246804431,97.66302493455403,0.4605779382256231,0.8715,18.64999,18.03,1.99
2015-10-15,99.65415792732672,99.39667714367512,97.67740180081672,0.46212048286008484,0.8784,18.90731,16.05,2.04
2015-10-16,99.64929846405323,99.40414106394961,97.69192673621161,0.46325236170842704,0.8813,19.00607,15.05,2.04
2015-10-19,99.63491955439214,99.4263352157925,97.73598452979265,0.46365008221174897,0.883,19.03079,14.98,2.04
2015-10-20,99.63032921596005,99.433583037799,97.7506963143194,0.4626053765906251,0.8811,19.04017,15.75,2.08
2015-10-21,99.62590826228966,99.44071356602781,97.76535345427983,0.4608830445208874,0.8817,19.06164,16.7,2.04
2015-10-22,99.62169753480151,99.44770149279461,97.77991540693422,0.458429693870037,0.9003,19.62215,14.45,2.04
2015-10-23,99.61773787491619,99.45452151041515,97.7943416295429,0.45519193250557516,0.9074,19.72079,14.46,2.09
2015-10-26,99.60777371508246,99.47372103155634,97.83640048969727,0.4402382628055317,0.9044,19.68265,15.29,2.07
2015-10-27,99.60522673981382,99.479616335749,97.84987836472584,0.43332893726163496,0.9051,19.66024,15.43,2.05
2015-10-28,99.60313503925069,99.48521719237395,97.86301779601011,0.42536824034163234,0.9157,19.84275,14.33,2.1
2015-10-29,99.60153945481365,99.49049829374698,97.87577824081038,0.41630277991302483,0.911,19.80369,14.61,2.19
2015-10-30,99.60048082792322,99.49543433218373,97.88811915638689,0.40607916384331366,0.9086,19.51562,15.07,2.16
2015-11-02,99.60085901040301,99.50796663108362,97.92232555227145,0.36808820582767143,0.9074,19.84129,14.15,2.2
2015-11-03,99.60217589911085,99.51138248130091,97.93283527180516,0.35308456611067396,0.9117,19.92773,14.54,2.23
2015-11-04,99.60406273571608,99.51443391577263,97.94296181517898,0.3370219871615578,0.92,19.97863,15.51,2.25
2015-11-05,99.6065032893886,99.51713135535182,97.95274432857398,0.31996913587165043,0.9186,19.94373,15.05,2.26
2015-11-06,99.60948132929826,99.51948522089154,97.96222195817123,0.30199467913227945,0.9308,19.93394,14.33,2.34
2015-11-09,99.6214780581493,99.52458958180486,97.98921700598748,0.24322834513066116,0.9302,19.71115,16.52,2.36
2015-11-10,99.6264437347066,99.52567335971754,97.99786656220463,0.2222541355067117,0.9325,19.73263,15.29,2.32
2015-11-11,99.63186574335052,99.52646566785617,98.00640696552948,0.20070165488993652,0.9307,19.67573,16.06,2.32
2015-11-12,99.63772785325098,99.52697692707378,98.01487736214308,0.17863957017166326,0.9244,19.42329,18.37,2.32
2015-11-13,99.64401383357784,99.52721755822346,98.02331689822653,0.15613654824321954,0.9275,19.18592,20.08,2.28
2015-11-16,99.66525268881584,99.52641989179554,98.04884180510675,0.08666852811014057,0.9355,19.46588,18.16,2.27
2015-11-17,99.67307184254727,99.52568221920419,98.05754936088039,0.0630884262542903,0.9391,19.39805,18.84,2.25
2015-11-18,99.68123371255453,99.5247260228102,98.06642178702924,0.039410721644907415,0.938,19.71693,16.85,2.27
2015-11-19,99.6897220680076,99.52356172346677,98.0754982297345,0.015704081173319354,0.9315,19.71203,16.99,2.24
2015-11-20,99.69852067807629,99.52219974202688,98.08481783517716,-0.007962828269146207,0.9391,19.78648,15.47,2.26
2015-11-23,99.72661572767522,99.51703191365935,98.11462708974051,-0.07803850150853239,0.94,19.76615,15.62,2.25
2015-11-24,99.7364930479054,99.51498341236443,98.12531080794363,-0.10085981792123233,0.9397,19.77537,15.93,2.24
2015-11-25,99.74659946860072,99.51278933323846,98.13643341978965,-0.12329806884817203,0.941,19.774,15.19,2.23
2015-11-27,99.7674346880662,99.50800612490559,98.16015190913447,-0.16675070667945996,0.9438,19.79604,15.12,2.22
2015-11-30,99.8,99.5,98.2,-0.22734,0.9464,19.69724,16.13,2.21
2015-12-01,99.81113930034483,99.49715046074691,98.21455926643226,-0.24604949491131367,0.9406,19.90353,14.67,2.15
2015-12-02,99.82238883109127,99.49422330330296,98.22971878733404,-0.2639651057984644,0.9417,19.69382,15.91,2.18
2015-12-03,99.83372710715648,99.49122396219005,98.2454050464456,-0.28108801547101503,0.9142,19.41317,18.11,2.33
2015-12-04,99.84513264345755,99.48815787192993,98.26154452750711,-0.2974194067385285,0.9184,19.82305,14.81,2.28
2015-12-07,99.87953796294748,99.47861345148463,98.31194713979359,-0.34167629820647405,0.9228,19.70146,15.84,2.23
2015-12-08,99.89099768936356,99.47533470985401,98.32916434605713,-0.35485344394946716,0.9179,19.57966,17.6,2.24
2015-12-09,99.90241725060122,99.47201639168529,98.34646719297172,-0.3672449853352375,0.9069,19.42563,19.61,2.22
2015-12-10,99.91377516157768,99.46866393150029,98.36378216427757,-0.3788521051733476,0.914,19.47559,19.34,2.24
2015-12-11,99.92504993720999,99.46528276382082,98.38103574371488,-0.38967598627336053,0.9098,19.1023,24.39,2.13
2015-12-14,99.95816060121385,99.45502136103397,98.43169296821775,-0.41746002524044445,0.9096,19.19122,22.73,2.23
2015-12-15,99.96888798464121,99.45157970859492,98.44796581758308,-0.425162779483697,0.9151,19.3895,20.95,2.28
2015-12-16,99.97942480731025,99.44813652127051,98.46380969378095,-0.43208820903666667,0.9163,19.68366,17.86,2.3
2015-12-17,99.98974958413807,99.44469723358262,98.4791510805516,-0.4382374967089163,0.9237,19.39204,18.94,2.24
2015-12-18,99.99984083004178,99.44126728005298,98.4939164616352,-0.44361182531000853,0.9199,19.06531,20.7,2.19
2015-12-21,100.02849853137991,99.43108776963201,98.534021408166,-0.45509688478197075,0.916,18.94057,18.7,2.2
2015-12-22,100.03744080275875,99.42774949795374,98.54574760390362,-0.4573832051940626,0.9128,19.10365,16.6,2.24
2015-12-23,100.04604211779926,99.42444773304285,98.5565302126553,-0.4589004805828117,0.9166,19.32688,15.57,2.27
2015-12-24,100.05428099141855,99.42118790942118,98.56629571816124,-0.45964989375778054,0.9116,19.29709,15.74,2.25
2015-12-28,100.08318237002656,99.40867671826291,98.59371638253185,-0.4549925805111123,0.9115,19.2578,16.91,2.24
2015-12-29,100.08928676029699,99.40570811891455,98.5972936279123,-0.4519204247606235,0.9159,19.46084,16.08,2.32
2015-12-30,100.0948997986491,99.4028140679863,98.59941267248826,-0.4480875036537318,0.9144,19.35622,17.29,2.31
2015-12-31,100.1,99.4,98.6,-0.443495,0.9207,19.16294,18.21,2.27
2016-01-04,100.11508653036641,99.38969073216126,98.58737203442169,-0.417695611765728,0.923,18.86361,20.7,2.24
2016-01-05,100.1175326391332,99.38739477701328,98.58092339885579,-0.4094590396325784,0.9302,18.90786,19.34,2.25
2016-01-06,100.11945128007285,99.38522945143066,98.57335048939176,-0.40053691727455937,0.9273,18.67603,20.59,2.18
2016-01-07,100.12084382403665,99.38320379783364,98.56474949791465,-0.3909438145941523,0.9143,18.24515,24.99,2.16
2016-01-08,100.12171164187606,99.38132685864258,98.55521661630975,-0.38069430149383887,0.9146,18.04744,27.01,2.13
2016-01-11,100.12118044716144,99.37667875170806,98.52198854957962,-0.3461529986982751,0.9207,18.07039,24.3,2.17
2016-01-12,100.11996306901685,99.37548709434384,98.50969002631501,-0.33342354294315124,0.9209,18.23182,22.47,2.12
2016-01-13,100.11822781900469,99.37448936348706,98.49694057234836,-0.3201105262805286,0.919,17.77388,25.22,2.08
2016-01-14,100.11597606797639,99.37369460155816,98.48383637956493,-0.3062285186128888,0.9202,18.04681,23.95,2.1
2016-01-15,100.11320918678324,99.3731118509773,98.47047363984983,-0.2917920898427133,0.9158,17.65813,27.02,2.03
2016-01-19,100.0970177773901,99.37308181054125,98.41636104937616,-0.22879356178628624,0.9164,17.62583,26.05,2.06
2016-01-20,100.09169580814351,99.37369475300561,98.4031484532803,-0.2118035760406558,0.918,17.63384,27.59,2.01
2016-01-21,100.08586693384038,99.37457396133993,98.39025446156376,-0.19434658860737902,0.9195,17.56504,26.69,2.02
2016-01-22,100.07953252533204,99.37572847796457,98.37777526611174,-0.1764371693889374,0.9259,17.91548,22.34,2.07
2016-01-25,100.05750980308963,99.38093430178321,98.34378837619455,-0.12014002004743891,0.9216,17.66403,24.15,2.03
2016-01-26,100.04916696627424,99.38328047577207,98.33393028465233,-0.1005665727131534,0.9196,17.89204,22.5,2.01
2016-01-27,100.04032544951055,99.38594717015273,98.32496794880045,-0.08061354310611073,0.9179,17.69846,23.11,2.02
2016-01-28,100.03098662364992,99.38894342734557,98.31699756052413,-0.06029550112879256,0.914,17.83746,22.42,2.0
2016-01-29,100.02115185954369,99.39227828977084,98.31011531170849,-0.039627016683680336,0.9226,18.17011,20.2,1.94
2016-02-01,99.98869065802603,99.40440030175904,98.29693220596107,0.024331983024559935,0.9182,18.17591,19.98,1.97
2016-02-02,99.97692093177638,99.40914759311906,98.29517462942506,0.04623267245271697,0.9157,17.90097,21.98,1.87
2016-02-03,99.96472226266674,99.41422313118755,98.29466077277861,0.068370041927719,0.9004,17.91068,21.65,1.88
2016-02-04,99.95212609211295,99.41960817307206,98.29532413840846,0.09070906509281362,0.8921,17.83094,21.84,1.87
2016-02-05,99.93916386153072,99.4252839758802,98.29709822870123,0.11321471559124872,0.8959,17.52692,23.38,1.86
2016-02-08,99.8983952237711,99.44386852092181,98.3084198714242,0.1813811675190742,0.8929,17.27473,26.0,1.75
2016-02-09,99.88428316723274,99.45051993849994,98.31397188423568,0.20420306378334863,0.8853,17.31019,26.54,1.74
2016-02-10,99.8699622577448,99.45736840253943,98.32030213364355,0.22701645559720235,0.8857,17.35158,26.29,1.71
2016-02-11,99.85546393672291,99.46439517014785,98.3273441220345,0.24978631660388304,0.8828,17.11487,28.14,1.63
2016-02-12,99.84081964558295,99.47158149843277,98.33503135179521,0.2724776204466385,0.8879,17.40311,25.4,1.74
2016-02-16,99.781411608157,99.50154756048845,98.37090273226937,0.3617567370433631,0.8971,17.70827,24.11,1.78
2016-02-17,99.76650908766278,99.50925054876913,98.38081870467919,0.3835298597152087,0.8986,17.98663,22.31,1.81
2016-02-18,99.75164924554498,99.51700064037163,98.39098093277887,0.40501426708261573,0.9,17.89875,21.64,1.75
2016-02-19,99.73686352321936,99.5247790924035,98.40132291895513,0.4261749327888318,0.8979,18.07262,20.53,1.76
2016-02-22,99.69326548915323,99.54809718215098,98.4327624498102,0.4873642163728123,0.9065,18.33934,19.38,1.77
2016-02-23,99.67909066015392,99.5558016469759,98.44315849215957,0.5068796518667423,0.9071,18.12725,20.98,1.74
2016-02-24,99.66514715802558,99.56344075776796,98.45340180451899,0.5258962139157203,0.9079,18.21744,20.72,1.75
2016-02-25,99.651466424184,99.57099577163476,98.46342588927507,0.544378876162994,0.9069,18.4503,19.11,1.71
2016-02-26,99.63807990004487,99.57844794568378,98.47316424881454,0.5622926122518109,0.9143,18.41586,19.81,1.76
2016-02-29,99.6,99.6,98.5,0.61227,0.9195,18.26339,20.55,1.74
2016-03-01,99.58809860333545,99.60685550703387,98.5079486266434,0.6275597518293375,0.92,18.67152,17.7,1.83
2016-03-02,99.57661187049438,99.61352718686912,98.51538790462507,0.6421173493676712,0.92,18.73853,17.09,1.84
2016-03-03,99.56553448993488,99.62000902369476,98.52236020095326,0.655919669909464,0.9122,18.80315,16.7,1.83
2016-03-04,99.55486115011479,99.62629500169969,98.52890788263608,0.6689435907491773,0.9085,18.85525,16.86,1.88
2016-03-07,99.52521225967148,99.64391762467969,98.54642690989411,0.703113728000463,0.9078,18.86965,17.35,1.91
2016-03-08,99.51610196738926,99.64936000929123,98.55169980307726,0.7127928229764802,0.9083,18.68709,18.67,1.83
2016-03-09,99.50736915813654,99.65457645602679,98.55675991665592,0.7215779047227289,0.9085,18.7719,18.34,1.9
2016-03-10,99.4990085203712,99.6595609490753,98.56164961763825,0.7294458505336707,0.8945,18.77261,18.05,1.93
2016-03-11,99.49101474255133,99.6643074726257,98.56641127303249,0.7363735377037683,0.8966,19.06393,16.5,1.98
2016-03-14,99.46918145334418,99.67705906817764,98.58035163576817,0.7512838203136145,0.9003,19.04637,16.92,1.97
2016-03-15,99.4626019998859,99.68079355562499,98.58502477889162,0.7542192458649548,0.9001,19.01981,16.84,1.97
2016-03-16,99.45636284866305,99.68425999451897,98.58978171146786,0.7560987992477611,0.8906,19.12571,14.99,1.94
2016-03-17,99.45045868813354,99.68745236904846,98.59466480050497,0.7568993577564955,0.8833,19.23501,14.44,1.91
2016-03-18,99.44488420675542,99.69036466340245,98.59971641301124,0.7565977986856203,0.8871,19.35046,14.02,1.88
2016-03-21,99.43008572210913,99.69736090730066,98.61630606142629,0.7488491889399559,0.8894,19.29581,13.79,1.92
2016-03-22,99.42577684191637,99.69909272284197,98.62245543789065,0.7439079324952619,0.8913,19.27796,14.17,1.94
2016-03-23,99.42177108316496,99.70051437915247,98.62898517286503,0.7377489449432688,0.8941,19.17098,14.94,1.88
2016-03-24,99.41806313431283,99.70161986042108,98.63593763335753,0.7303491035784386,0.8949,19.15537,14.74,1.91
2016-03-28,99.40610320705731,99.70275971885566,98.6688220706726,0.6878787458799869,0.893,19.15769,15.24,1.89
2016-03-29,99.40380463457164,99.70219408774904,98.67852366387848,0.673927794867902,0.8855,19.33693,13.82,1.81
2016-03-30,99.40177200273318,99.70127618673415,98.68890218465154,0.6585972538097522,0.8818,19.42969,13.56,1.83
2016-03-31,99.4,99.7,98.7,0.641864,0.8786,19.38812,13.95,1.78
2016-04-01,99.39848547456327,99.69836450162013,98.71184549371726,0.62372648616508,0.878,19.50995,13.1,1.79
2016-04-04,99.39555027220449,99.69151143226412,98.75153662156643,0.561822230780444,0.8777,19.45023,14.12,1.78
2016-04-05,99.39513348559267,99.68865796272861,98.76601343881396,0.5390446739799292,0.8783,19.29035,15.42,1.73
2016-04-06,99.39501025083007,99.68555980914559,98.78104425624308,0.5153729311537573,0.8771,19.48029,14.09,1.76
2016-04-07,99.39518821477391,99.68224089501169,98.79658754157343,0.49091333218822547,0.8788,19.24617,16.16,1.7
2016-04-08,99.3956750242813,99.67872514382341,98.81260176252454,0.46577220696963006,0.8769,19.30376,15.36,1.72
2016-04-11,99.39906499475717,99.66723610289843,98.86305471629889,0.38732297265843,0.8764,19.2499,16.26,1.73
2016-04-12,99.40086365509097,99.66317223845859,98.88053735692931,0.36051904129054774,0.8781,19.42733,14.85,1.79
2016-04-13,99.40300939527437,99.65903115444729,98.89828327177861,0.3335652331010855,0.8868,19.62759,13.84,1.77
2016-04-14,99.40550986216454,99.65483677436109,98.91625092856637,0.30656787797634,0.8873,19.64488,13.72,1.8
2016-04-15,99.40837270261866,99.65061302169656,98.93439879501216,0.27963330580260787,0.8861,19.68062,13.62,1.76
2016-04-18,99.41921193393685,99.6380047631988,98.98950832949402,0.20026958585045934,0.8837,19.83565,13.35,1.78
2016-04-19,99.42360073721883,99.63390275518671,99.00796171176815,0.1746494443437482,0.8803,19.87425,13.24,1.79
2016-04-20,99.42839014835074,99.62989099207917,99.02638764229836,0.14962373521953393,0.885,19.91941,13.28,1.85
2016-04-21,99.43358781418982,99.6259933973728,99.04474458880433,0.12529878836411334,0.8857,19.84617,13.95,1.88
2016-04-22,99.4392013815932,99.62223389456403,99.06299101900557,0.1017809336637831,0.8899,19.60906,13.22,1.89
2016-04-25,99.4586139617614,99.61202317248978,99.11665188897733,0.03713322135630188,0.8873,19.60529,14.08,1.91
2016-04-26,99.46596760399412,99.60905527223757,99.13404093115595,0.01790703413930026,0.885,19.56854,13.96,1.94
2016-04-27,99.47377538207711,99.60634508136589,99.15111179562788,1.9588508872542265e-05,0.8831,19.34637,13.77,1.87
2016-04-28,99.48204494286763,99.60391652337135,99.16782295011281,-0.016422785648684535,0.8807,19.37408,15.22,1.84
2016-04-29,99.49078393322289,99.60179352175055,99.18413286233033,-0.031313758447074305,0.8728,19.32168,15.7,1.83
2016-05-02,99.51982304313498,99.59743308433893,99.23033497480951,-0.06583620551807123,0.8669,19.58486,14.68,1.88
2016-05-03,99.5303478159258,99.59661952950555,99.24485058171192,-0.07398370878959636,0.8696,19.41437,15.6,1.81
2016-05-04,99.5412207115614,99.59608713557529,99.25897137747411,-0.08054594158151751,0.8704,19.29048,16.05,1.79
2016-05-05,99.5523961965636,99.59581182172687,99.27272719399205,-0.0855825007778869,0.8767,19.30605,15.91,1.76
2016-05-06,99.56382873745432,99.59576950713911,99.28614786316173,-0.0891529832627568,0.8766,19.35178,14.72,1.79
2016-05-09,99.59921336067637,99.59679975072699,99.32469730554119,-0.09166393928889213,0.8783,19.33905,14.57,1.77
2016-05-10,99.61121879034002,99.59744862496922,99.33707570427782,-0.0899660837682866,0.879,19.56682,13.63,1.77
2016-05-11,99.62325360850156,99.59821009436584,99.34926811514613,-0.08710013595644284,0.875,19.38426,14.69,1.73
2016-05-12,99.63527228168292,99.59906007809558,99.36130437004215,-0.08312569273741305,0.8788,19.3641,14.41,1.75
2016-05-13,99.64722927640598,99.59997449533724,99.37321430086186,-0.07810235099524951,0.8843,19.19809,15.04,1.71
2016-05-16,99.68227485504423,99.60286353992107,99.4084844678231,-0.057334903470478975,0.8832,19.38277,14.68,1.75
2016-05-17,99.69352980115292,99.60379488299783,99.42018742129753,-0.04871193647630299,0.8836,19.1624,15.57,1.76
2016-05-18,99.70449540141277,99.60467025548026,99.43191321017562,-0.03933805537925447,0.8913,19.18266,15.95,1.87
2016-05-19,99.71512612234561,99.60546557654708,99.44369166635335,-0.029272857063385737,0.8925,19.10963,16.33,1.85
2016-05-20,99.72537643047335,99.60615676537712,99.45555262172672,-0.018575938412749002,0.8908,19.22103,15.2,1.85
2016-05-23,99.75338954324474,99.6073647302337,99.49192880198062,0.016709170707246757,0.8911,19.17516,15.82,1.84
2016-05-24,99.76166286537084,99.60739858190391,99.50441807309647,0.029337001856432995,0.8975,19.44273,14.42,1.86
2016-05-25,99.7693281073013,99.60720789723109,99.51713900288796,0.042298568920126005,0.8964,19.57388,13.9,1.87
2016-05-26,99.77633973555795,99.60676859539396,99.53012142325102,0.055534275014273535,0.8931,19.57288,13.43,1.83
2016-05-27,99.78265221666267,99.60605659557125,99.54339516608167,0.0689845232548233,0.8996,19.65535,13.12,1.85
2016-05-31,99.8,99.6,99.6,0.123739,0.8981,19.64467,14.19,1.84
2016-06-01,99.8021501811369,99.59757264399616,99.6151637210519,0.13737529760850292,0.8936,19.65796,14.2,1.85
2016-06-02,99.80342664203424,99.59478418147116,99.63071308060778,0.1509123074394479,0.8966,19.69904,13.63,1.81
2016-06-03,99.80388247699507,99.59166660799568,99.64659323522413,0.16433418398913618,0.8796,19.64729,13.47,1.71
2016-06-06,99.80085716928801,99.58065917757266,99.69567003500046,0.203750558913672,0.8804,19.72848,13.65,1.73
2016-06-07,99.79856144353242,99.57654511600163,99.71232493542318,0.2165534473013447,0.8803,19.7405,14.05,1.72
2016-06-08,99.79571056335513,99.57226192133325,99.72903641368862,0.22916197488926618,0.8775,19.80852,14.08,1.71
2016-06-09,99.79235762305923,99.56784158913831,99.74574962635326,0.2415602961737379,0.8835,19.77564,14.64,1.68
2016-06-10,99.78855571694754,99.56331611498733,99.76240972997348,0.25373256565106067,0.8887,19.64621,17.03,1.64
2016-06-13,99.77498714674812,99.54942879650493,99.81152295213259,0.2887346082031473,0.8854,19.48041,20.97,1.62
2016-06-14,99.7699203204034,99.54480271023641,99.82742218513992,0.2998442154148861,0.8921,19.43555,20.5,1.62
2016-06-15,99.76466999975783,99.54023145986513,99.84299409188515,0.3106485433009817,0.8879,19.40513,20.14,1.6
2016-06-16,99.75928927911445,99.53574704096172,99.85818382892472,0.3211317463577352,0.8906,19.47492,19.37,1.57
2016-06-17,99.7538312527762,99.53138144909683,99.8729365528151,0.3312779790814478,0.8865,19.41456,19.41,1.62
