date,tic,close
2019-08-28,Manuf,1.09
2019-08-29,Manuf,1.4
2019-08-30,Manuf,0.26
2019-09-03,Manuf,-1.04
2019-09-04,Manuf,1.38
2019-09-05,Manuf,1.3
2019-09-06,Manuf,0.23
2019-09-09,Manuf,0.08
2019-09-10,Manuf,0.58
2019-09-11,Manuf,1.26
2019-09-12,Manuf,0.25
2019-09-13,Manuf,0.34
2019-09-16,Manuf,-0.73
2019-09-17,Manuf,0.23
2019-09-18,Manuf,0.09
2019-09-19,Manuf,-0.27
2019-09-20,Manuf,-0.59
2019-09-23,Manuf,0.22
2019-09-24,Manuf,-0.56
2019-09-25,Manuf,0.88
2019-09-26,Manuf,0.15
2019-09-27,Manuf,-0.3
2019-09-30,Manuf,0.33
2019-10-01,Manuf,-1.84
2019-10-02,Manuf,-1.85
2019-10-03,Manuf,0.53
2019-10-04,Manuf,1.21
2019-10-07,Manuf,-0.62
2019-10-08,Manuf,-1.63
2019-10-09,Manuf,0.82
2019-10-10,Manuf,0.52
2019-10-11,Manuf,1.6
2019-10-14,Manuf,-0.39
2019-10-15,Manuf,0.23
2019-10-16,Manuf,-0.06
2019-10-17,Manuf,0.27
2019-10-18,Manuf,-0.53
2019-10-21,Manuf,0.27
2019-10-22,Manuf,0.66
2019-10-23,Manuf,0.18
2019-10-24,Manuf,0.51
2019-10-25,Manuf,0.51
2019-10-28,Manuf,0.39
2019-10-29,Manuf,0.34
2019-10-30,Manuf,0.12
2019-10-31,Manuf,-1.09
2019-11-01,Manuf,1.44
2019-11-04,Manuf,0.21
2019-11-05,Manuf,0.47
2019-11-06,Manuf,0.04
2019-11-07,Manuf,0.38
2019-11-08,Manuf,0.12
2019-11-11,Manuf,0.17
2019-11-12,Manuf,0
2019-11-13,Manuf,-0.06
2019-11-14,Manuf,0.24
2019-11-15,Manuf,0.62
2019-11-18,Manuf,-0.07
2019-11-19,Manuf,-0.32
2019-11-20,Manuf,-0.49
2019-11-21,Manuf,-0.65
2019-11-22,Manuf,0.3
2019-11-25,Manuf,0.82
2019-11-26,Manuf,0.47
2019-11-27,Manuf,0.02
2019-11-29,Manuf,-0.46
2019-12-02,Manuf,-0.96
2019-12-03,Manuf,-0.84
2019-12-04,Manuf,0.57
2019-12-05,Manuf,0.33
2019-12-06,Manuf,1.11
2019-12-09,Manuf,-0.27
2019-12-10,Manuf,-0.35
2019-12-11,Manuf,0.66
2019-12-12,Manuf,0.79
2019-12-13,Manuf,-0.39
2019-12-16,Manuf,-0.04
2019-12-17,Manuf,0.09
2019-12-18,Manuf,-0.23
2019-12-19,Manuf,0.43
2019-12-20,Manuf,0.47
2019-12-23,Manuf,0.45
2019-12-24,Manuf,-0.25
2019-12-26,Manuf,0.1
2019-12-27,Manuf,0.04
2019-12-30,Manuf,-0.56
2019-12-31,Manuf,0.2
2020-01-02,Manuf,0.52
2020-01-03,Manuf,-0.47
2020-01-06,Manuf,-0.17
2020-01-07,Manuf,-0.18
2020-01-08,Manuf,0.14
2020-01-09,Manuf,0.56
2020-01-10,Manuf,-0.69
2020-01-13,Manuf,0.93
2020-01-14,Manuf,0.08
2020-01-15,Manuf,0.29
2020-01-16,Manuf,0.88
2020-01-17,Manuf,0.1
2020-01-21,Manuf,-0.8
2020-01-22,Manuf,-0.38
2020-01-23,Manuf,0.26
2020-01-24,Manuf,-0.63
2020-01-27,Manuf,-1.5
2020-01-28,Manuf,0.5
2020-01-29,Manuf,-0.31
2020-01-30,Manuf,0.01
2020-01-31,Manuf,-1.87
2020-02-03,Manuf,0.81
2020-02-04,Manuf,1.75
2020-02-05,Manuf,1.66
2020-02-06,Manuf,0.24
2020-02-07,Manuf,-1.06
2020-02-10,Manuf,0.46
2020-02-11,Manuf,0.27
2020-02-12,Manuf,0.75
2020-02-13,Manuf,-0.11
2020-02-14,Manuf,-0.09
2020-02-18,Manuf,-0.82
2020-02-19,Manuf,0.28
2020-02-20,Manuf,-0.06
2020-02-21,Manuf,-0.38
2020-02-24,Manuf,-3.15
2020-02-25,Manuf,-3.51
2020-02-26,Manuf,-0.62
2020-02-27,Manuf,-3.98
2020-02-28,Manuf,-1.2
2020-03-02,Manuf,3.94
2020-03-03,Manuf,-1.98
2020-03-04,Manuf,3.96
2020-03-05,Manuf,-4.17
2020-03-06,Manuf,-1.1
2020-03-09,Manuf,-8.26
2020-03-10,Manuf,4.33
2020-03-11,Manuf,-6.49
2020-03-12,Manuf,-10.27
2020-03-13,Manuf,7.9
2020-03-16,Manuf,-11.03
2020-03-17,Manuf,5.95
2020-03-18,Manuf,-6.59
2020-03-19,Manuf,0.33
2020-03-20,Manuf,-5.46
2020-03-23,Manuf,-4.26
2020-03-24,Manuf,10.69
2020-03-25,Manuf,3.63
2020-03-26,Manuf,7.18
2020-03-27,Manuf,-3.28
2020-03-30,Manuf,2.5
2020-03-31,Manuf,-1.99
2020-04-01,Manuf,-4.21
2020-04-02,Manuf,1.77
2020-04-03,Manuf,-1.27
2020-04-06,Manuf,7.12
2020-04-07,Manuf,-0.17
2020-04-08,Manuf,3.96
2020-04-09,Manuf,1.6
2020-04-13,Manuf,-2.31
2020-04-14,Manuf,2.44
2020-04-15,Manuf,-2.81
2020-04-16,Manuf,-0.33
2020-04-17,Manuf,4.49
2020-04-20,Manuf,-2.7
2020-04-21,Manuf,-2.51
2020-04-22,Manuf,1.68
2020-04-23,Manuf,0.4
2020-04-24,Manuf,0.63
2020-04-27,Manuf,1.82
2020-04-28,Manuf,1.27
2020-04-29,Manuf,2.53
2020-04-30,Manuf,-2.27
2020-05-01,Manuf,-2.8
2020-05-04,Manuf,-0.68
2020-05-05,Manuf,0.51
2020-05-06,Manuf,-1.31
2020-05-07,Manuf,0.87
2020-05-08,Manuf,3.26
2020-05-11,Manuf,-1.1
2020-05-12,Manuf,-2.4
2020-05-13,Manuf,-2.38
2020-05-14,Manuf,0.94
2020-05-15,Manuf,0.49
2020-05-18,Manuf,5.33
2020-05-19,Manuf,-1.49
2020-05-20,Manuf,1.65
2020-05-21,Manuf,-0.11
2020-05-22,Manuf,0.04
2020-05-26,Manuf,3.18
2020-05-27,Manuf,2.95
2020-05-28,Manuf,-0.4
2020-05-29,Manuf,-0.47
2020-06-01,Manuf,0.54
2020-06-02,Manuf,1.13
2020-06-03,Manuf,3.14
2020-06-04,Manuf,0.3
2020-06-05,Manuf,3.19
2020-06-08,Manuf,1.57
2020-06-09,Manuf,-1.88
2020-06-10,Manuf,-1.73
2020-06-11,Manuf,-6.82
2020-06-12,Manuf,1.74
2020-06-15,Manuf,1.15
2020-06-16,Manuf,2.11
2020-06-17,Manuf,-0.56
2020-06-18,Manuf,-0.09
2020-06-19,Manuf,-0.82
2020-06-22,Manuf,0.09
2020-06-23,Manuf,0.01
2020-06-24,Manuf,-2.86
2020-06-25,Manuf,1.13
2020-06-26,Manuf,-2.19
2020-06-29,Manuf,3.03
2020-06-30,Manuf,0.96
2020-07-01,Manuf,-0.76
2020-07-02,Manuf,1.15
2020-07-06,Manuf,1.33
2020-07-07,Manuf,-1.37
2020-07-08,Manuf,-0.03
2020-07-09,Manuf,-1.56
2020-07-10,Manuf,1.58
2020-07-13,Manuf,-0.01
2020-07-14,Manuf,2.18
2020-07-15,Manuf,1.68
2020-07-16,Manuf,-0.09
2020-07-17,Manuf,0.19
2020-07-20,Manuf,-0.79
2020-07-21,Manuf,1.12
2020-07-22,Manuf,0.96
2020-07-23,Manuf,-0.03
2020-07-24,Manuf,-0.65
2020-07-27,Manuf,0.77
2020-07-28,Manuf,-0.86
2020-07-29,Manuf,1
2020-07-30,Manuf,-0.71
2020-07-31,Manuf,-0.51
2020-08-03,Manuf,0.58
2020-08-04,Manuf,0.72
2020-08-05,Manuf,1.7
2020-08-06,Manuf,-0.38
2020-08-07,Manuf,0.99
2020-08-10,Manuf,1.93
2020-08-11,Manuf,0.11
2020-08-12,Manuf,0.75
2020-08-13,Manuf,-0.34
2020-08-14,Manuf,0.2
2020-08-17,Manuf,-0.31
2020-08-18,Manuf,-0.32
2020-08-19,Manuf,-0.26
2020-08-20,Manuf,-0.62
2020-08-21,Manuf,0.11
2020-08-24,Manuf,1.78
2020-08-25,Manuf,-0.3
2020-08-26,Manuf,0.07
2020-08-27,Manuf,-0.09
2020-08-28,Manuf,0.9
2020-08-31,Manuf,-1.15
2020-09-01,Manuf,1.31
2020-09-02,Manuf,1.95
2020-09-03,Manuf,-2.88
2020-09-04,Manuf,0.01
2020-09-08,Manuf,-2.12
2020-09-09,Manuf,1.66
2020-09-10,Manuf,-1.14
2020-09-11,Manuf,1.17
2020-09-14,Manuf,1.33
2020-09-15,Manuf,-0.15
2020-09-16,Manuf,0.4
2020-09-17,Manuf,0.17
2020-09-18,Manuf,-1.07
2020-09-21,Manuf,-2.73
2020-09-22,Manuf,1.04
2020-09-23,Manuf,-1.46
2020-09-24,Manuf,0.17
2020-09-25,Manuf,0.98
2020-09-28,Manuf,1.57
2020-09-29,Manuf,-0.51
2020-09-30,Manuf,0.38
2020-10-01,Manuf,-0.03
2020-10-02,Manuf,0.53
2020-10-05,Manuf,1.86
2020-10-06,Manuf,-0.82
2020-10-07,Manuf,1.9
2020-10-08,Manuf,0.88
2020-10-09,Manuf,0.56
2020-10-12,Manuf,0.44
2020-10-13,Manuf,-0.63
2020-10-14,Manuf,0.12
2020-10-15,Manuf,0.4
2020-10-16,Manuf,0.35
2020-10-19,Manuf,-1.17
2020-10-20,Manuf,0.27
2020-10-21,Manuf,-0.39
2020-10-22,Manuf,0.46
2020-10-23,Manuf,0.43
2020-10-26,Manuf,-2.09
2020-10-27,Manuf,-1.44
2020-10-28,Manuf,-2.97
2020-10-29,Manuf,1.2
2020-10-30,Manuf,-0.47
2020-11-02,Manuf,2.54
2020-11-03,Manuf,2.29
2020-11-04,Manuf,-0.86
2020-11-05,Manuf,2.74
2020-11-06,Manuf,0.25
2020-11-09,Manuf,1.76
2020-11-10,Manuf,1.55
2020-11-11,Manuf,-0.45
2020-11-12,Manuf,-1.26
2020-11-13,Manuf,2.02
2020-11-16,Manuf,1.97
2020-11-17,Manuf,0.05
2020-11-18,Manuf,-0.73
2020-11-19,Manuf,0.36
2020-11-20,Manuf,-0.46
2020-11-23,Manuf,1.59
2020-11-24,Manuf,1.64
2020-11-25,Manuf,-0.76
2020-11-27,Manuf,0.13
2020-11-30,Manuf,-1.07
2020-12-01,Manuf,0.58
2020-12-02,Manuf,-0.21
2020-12-03,Manuf,0.21
2020-12-04,Manuf,1.37
2020-12-07,Manuf,-0.34
2020-12-08,Manuf,0.7
2020-12-09,Manuf,-0.35
2020-12-10,Manuf,-0.54
2020-12-11,Manuf,-0.04
2020-12-14,Manuf,-0.87
2020-12-15,Manuf,1.6
2020-12-16,Manuf,-0.41
2020-12-17,Manuf,0.49
2020-12-18,Manuf,-0.01
2020-12-21,Manuf,-0.18
2020-12-22,Manuf,-0.44
2020-12-23,Manuf,0.25
2020-12-24,Manuf,0.35
2020-12-28,Manuf,-0.19
2020-12-29,Manuf,-0.58
2020-12-30,Manuf,0.84
2020-12-31,Manuf,0.34
2021-01-04,Manuf,-1.67
2021-01-05,Manuf,1.72
2021-01-06,Manuf,2.66
2021-01-07,Manuf,0.83
2021-01-08,Manuf,-0.49
2021-01-11,Manuf,0.26
2021-01-12,Manuf,1
2021-01-13,Manuf,-0.88
2021-01-14,Manuf,0.39
2021-01-15,Manuf,-1.27
2021-01-19,Manuf,0.69
2021-01-20,Manuf,0.17
2021-01-21,Manuf,-0.6
2021-01-22,Manuf,-0.35
2021-01-25,Manuf,-0.35
2021-01-26,Manuf,-0.95
2021-01-27,Manuf,-2.6
2021-01-28,Manuf,1.3
2021-01-29,Manuf,-2.06
2021-02-01,Manuf,1.37
2021-02-02,Manuf,1.58
2021-02-03,Manuf,0.06
2021-02-04,Manuf,0.66
2021-02-05,Manuf,0.77
2021-02-08,Manuf,1.34
2021-02-09,Manuf,-0.28
2021-02-10,Manuf,-0.11
2021-02-11,Manuf,0.49
2021-02-12,Manuf,0.47
2021-02-16,Manuf,0.07
2021-02-17,Manuf,-0.31
2021-02-18,Manuf,-0.83
2021-02-19,Manuf,1.49
2021-02-22,Manuf,-0.37
2021-02-23,Manuf,0.22
2021-02-24,Manuf,1.84
2021-02-25,Manuf,-2.22
2021-02-26,Manuf,-0.78
2021-03-01,Manuf,2.68
2021-03-02,Manuf,-0.68
2021-03-03,Manuf,-0.48
2021-03-04,Manuf,-1.96
2021-03-05,Manuf,2.48
2021-03-08,Manuf,0.46
2021-03-09,Manuf,0.35
2021-03-10,Manuf,1.62
2021-03-11,Manuf,0.79
2021-03-12,Manuf,0.92
2021-03-15,Manuf,0.76
2021-03-16,Manuf,-0.9
2021-03-17,Manuf,0.94
2021-03-18,Manuf,-0.85
2021-03-19,Manuf,-0.71
2021-03-22,Manuf,0.24
2021-03-23,Manuf,-1.85
2021-03-24,Manuf,0.34
2021-03-25,Manuf,1.18
2021-03-26,Manuf,2.15
2021-03-29,Manuf,-0.23
2021-03-30,Manuf,0.32
2021-03-31,Manuf,0.02
2021-04-01,Manuf,0.8
2021-04-05,Manuf,1.18
2021-04-06,Manuf,-0.11
2021-04-07,Manuf,-0.77
2021-04-08,Manuf,0.14
2021-04-09,Manuf,0.42
2021-04-12,Manuf,0.19
2021-04-13,Manuf,-0.7
2021-04-14,Manuf,0.28
2021-04-15,Manuf,0.56
2021-04-16,Manuf,0.61
2021-04-19,Manuf,-0.63
2021-04-20,Manuf,-1.27
2021-04-21,Manuf,1.65
2021-04-22,Manuf,-0.99
2021-04-23,Manuf,1.15
2021-04-26,Manuf,0.22
2021-04-27,Manuf,0.1
2021-04-28,Manuf,-0.15
2021-04-29,Manuf,0.56
2021-04-30,Manuf,-0.78
2021-05-03,Manuf,0.67
2021-05-04,Manuf,0.41
2021-05-05,Manuf,0.27
2021-05-06,Manuf,0.81
2021-05-07,Manuf,1.09
2021-05-10,Manuf,-0.65
2021-05-11,Manuf,-0.64
2021-05-12,Manuf,-2.84
2021-05-13,Manuf,1.92
2021-05-14,Manuf,1.38
2021-05-17,Manuf,0.04
2021-05-18,Manuf,-1.31
2021-05-19,Manuf,-0.68
2021-05-20,Manuf,0.5
2021-05-21,Manuf,0.3
2021-05-24,Manuf,0.77
2021-05-25,Manuf,-0.2
2021-05-26,Manuf,0.29
2021-05-27,Manuf,0.78
2021-05-28,Manuf,-0.06
2021-06-01,Manuf,0.58
2021-06-02,Manuf,-0.37
2021-06-03,Manuf,0
2021-06-04,Manuf,0.54
2021-06-07,Manuf,-0.45
2021-06-08,Manuf,-0.02
2021-06-09,Manuf,-0.89
2021-06-10,Manuf,-0.36
2021-06-11,Manuf,0.18
2021-06-14,Manuf,-0.55
2021-06-15,Manuf,0.13
2021-06-16,Manuf,-1.07
2021-06-17,Manuf,-1.3
2021-06-18,Manuf,-1.52
2021-06-21,Manuf,1.93
2021-06-22,Manuf,0.28
2021-06-23,Manuf,-0.15
2021-06-24,Manuf,0.8
2021-06-25,Manuf,0.99
2021-06-28,Manuf,-0.19
2021-06-29,Manuf,-0.12
2021-06-30,Manuf,0.6
2021-07-01,Manuf,0.27
2021-07-02,Manuf,0.06
2021-07-06,Manuf,-1
2021-07-07,Manuf,0.52
2021-07-08,Manuf,-0.87
2021-07-09,Manuf,1.47
2021-07-12,Manuf,0.35
2021-07-13,Manuf,-0.99
2021-07-14,Manuf,-0.31
2021-07-15,Manuf,-0.11
2021-07-16,Manuf,-1.07
2021-07-19,Manuf,-1.62
2021-07-20,Manuf,2.03
2021-07-21,Manuf,1.08
2021-07-22,Manuf,-0.4
2021-07-23,Manuf,0.78
2021-07-26,Manuf,0.35
2021-07-27,Manuf,-0.31
2021-07-28,Manuf,0.22
2021-07-29,Manuf,0.87
2021-07-30,Manuf,0.06
2021-08-02,Manuf,-0.51
2021-08-03,Manuf,1.17
2021-08-04,Manuf,-1.24
2021-08-05,Manuf,0.46
2021-08-06,Manuf,0.48
2021-08-09,Manuf,-0.08
2021-08-10,Manuf,0.87
2021-08-11,Manuf,0.77
2021-08-12,Manuf,-0.49
2021-08-13,Manuf,-0.19
2021-08-16,Manuf,0.03
2021-08-17,Manuf,-1.28
2021-08-18,Manuf,-1.04
2021-08-19,Manuf,-0.78
2021-08-20,Manuf,0.43
2021-08-23,Manuf,1.06
2021-08-24,Manuf,0.54
2021-08-25,Manuf,0.39
2021-08-26,Manuf,-0.57
2021-08-27,Manuf,1.16
2021-08-30,Manuf,-0.08
2021-08-31,Manuf,-0.49
2021-09-01,Manuf,-0.09
2021-09-02,Manuf,0.63
2021-09-03,Manuf,-0.45
2021-09-07,Manuf,-1.29
2021-09-08,Manuf,-0.31
2021-09-09,Manuf,0.03
2021-09-10,Manuf,-0.28
2021-09-13,Manuf,0.19
2021-09-14,Manuf,-0.96
2021-09-15,Manuf,0.82
2021-09-16,Manuf,-0.67
2021-09-17,Manuf,-1.04
2021-09-20,Manuf,-1.62
2021-09-21,Manuf,-0.49
2021-09-22,Manuf,1.34
2021-09-23,Manuf,1.52
2021-09-24,Manuf,-0.52
2021-09-27,Manuf,0.48
2021-09-28,Manuf,-1.48
2021-09-29,Manuf,0.02
2021-09-30,Manuf,-1.71
2021-10-01,Manuf,1.25
2021-10-04,Manuf,-0.66
2021-10-05,Manuf,0.93
2021-10-06,Manuf,-0.05
2021-10-07,Manuf,1.12
2021-10-08,Manuf,-0.48
2021-10-11,Manuf,-0.34
2021-10-12,Manuf,0.04
2021-10-13,Manuf,0.27
2021-10-14,Manuf,1.56
2021-10-15,Manuf,0.52
2021-10-18,Manuf,-0.05
2021-10-19,Manuf,0.18
2021-10-20,Manuf,0.46
2021-10-21,Manuf,0.11
2021-10-22,Manuf,0.21
2021-10-25,Manuf,0.37
2021-10-26,Manuf,-0.71
2021-10-27,Manuf,-1.12
2021-10-28,Manuf,1.42
2021-10-29,Manuf,-0.09
2021-11-01,Manuf,0.77
2021-11-02,Manuf,0.57
2021-11-03,Manuf,0.65
2021-11-04,Manuf,0.5
2021-11-05,Manuf,1.37
2021-11-08,Manuf,0.27
2021-11-09,Manuf,0.19
2021-11-10,Manuf,-0.84
2021-11-11,Manuf,0.26
2021-11-12,Manuf,0.86
2021-11-15,Manuf,0.11
2021-11-16,Manuf,0.11
2021-11-17,Manuf,-0.49
2021-11-18,Manuf,-0.23
2021-11-19,Manuf,-0.53
2021-11-22,Manuf,0.2
2021-11-23,Manuf,0.12
2021-11-24,Manuf,-0.14
2021-11-26,Manuf,-2.49
2021-11-29,Manuf,0.62
2021-11-30,Manuf,-2.46
2021-12-01,Manuf,-0.89
2021-12-02,Manuf,1.87
2021-12-03,Manuf,0.02
2021-12-06,Manuf,1.44
2021-12-07,Manuf,1.39
2021-12-08,Manuf,0.47
2021-12-09,Manuf,-0.68
2021-12-10,Manuf,0.38
2021-12-13,Manuf,-0.96
2021-12-14,Manuf,-0.49
2021-12-15,Manuf,0.77
2021-12-16,Manuf,-0.21
2021-12-17,Manuf,-1.31
2021-12-20,Manuf,-1.64
2021-12-21,Manuf,2.19
2021-12-22,Manuf,0.62
2021-12-23,Manuf,0.87
2021-12-27,Manuf,1.38
2021-12-28,Manuf,0.22
2021-12-29,Manuf,0.43
2021-12-30,Manuf,-0.5
2021-12-31,Manuf,0.36
2022-01-03,Manuf,-0.26
2022-01-04,Manuf,1.35
2022-01-05,Manuf,-0.99
2022-01-06,Manuf,-0.05
2022-01-07,Manuf,-0.54
2022-01-10,Manuf,-1.16
2022-01-11,Manuf,0.61
2022-01-12,Manuf,0.56
2022-01-13,Manuf,-0.15
2022-01-14,Manuf,0.23
2022-01-18,Manuf,-1.8
2022-01-19,Manuf,-0.89
2022-01-20,Manuf,-1.57
2022-01-21,Manuf,-1.43
2022-01-24,Manuf,0.69
2022-01-25,Manuf,-1
2022-01-26,Manuf,-0.87
2022-01-27,Manuf,-0.63
2022-01-28,Manuf,0.53
2022-01-31,Manuf,1.44
2022-02-01,Manuf,0.9
2022-02-02,Manuf,0.48
2022-02-03,Manuf,-1.25
2022-02-04,Manuf,-1
2022-02-07,Manuf,-0.08
2022-02-08,Manuf,1.16
2022-02-09,Manuf,1.51
2022-02-10,Manuf,-1.43
2022-02-11,Manuf,-1.47
2022-02-14,Manuf,-0.39
2022-02-15,Manuf,1.8
2022-02-16,Manuf,0.55
2022-02-17,Manuf,-1.55
2022-02-18,Manuf,-0.67
2022-02-22,Manuf,-1.46
2022-02-23,Manuf,-1.67
2022-02-24,Manuf,0.55
2022-02-25,Manuf,2.91
2022-02-28,Manuf,0.01
2022-03-01,Manuf,-2.04
2022-03-02,Manuf,1.99
2022-03-03,Manuf,-0.21
2022-03-04,Manuf,-1
2022-03-07,Manuf,-3.1
2022-03-08,Manuf,-0.8
2022-03-09,Manuf,2.41
2022-03-10,Manuf,-0.63
2022-03-11,Manuf,-1.12
2022-03-14,Manuf,-0.28
2022-03-15,Manuf,1.67
2022-03-16,Manuf,1.38
2022-03-17,Manuf,1.49
2022-03-18,Manuf,0.81
2022-03-21,Manuf,0.33
2022-03-22,Manuf,0.86
2022-03-23,Manuf,-1
2022-03-24,Manuf,1.06
2022-03-25,Manuf,0.54
2022-03-28,Manuf,-0.22
2022-03-29,Manuf,1.21
2022-03-30,Manuf,-0.74
2022-03-31,Manuf,-1.47
2022-04-01,Manuf,0.41
2022-04-04,Manuf,0.05
2022-04-05,Manuf,-1.46
2022-04-06,Manuf,-0.63
2022-04-07,Manuf,0.66
2022-04-08,Manuf,-0.27
2022-04-11,Manuf,-0.52
2022-04-12,Manuf,-0.11
2022-04-13,Manuf,1.18
2022-04-14,Manuf,-0.16
2022-04-18,Manuf,-0.26
2022-04-19,Manuf,1.86
2022-04-20,Manuf,0.68
2022-04-21,Manuf,-1.27
2022-04-22,Manuf,-2.37
2022-04-25,Manuf,-0.11
2022-04-26,Manuf,-2.45
2022-04-27,Manuf,0.42
2022-04-28,Manuf,1.56
2022-04-29,Manuf,-2.5
2022-05-02,Manuf,0.11
2022-05-03,Manuf,0.5
2022-05-04,Manuf,3.07
2022-05-05,Manuf,-3.16
2022-05-06,Manuf,-0.82
2022-05-09,Manuf,-2.59
2022-05-10,Manuf,-0.73
2022-05-11,Manuf,-1
2022-05-12,Manuf,0.36
2022-05-13,Manuf,1.85
2022-05-16,Manuf,-0.1
2022-05-17,Manuf,2.41
2022-05-18,Manuf,-4.01
2022-05-19,Manuf,-0.64
2022-05-20,Manuf,-1.22
2022-05-23,Manuf,1.83
2022-05-24,Manuf,-0.25
2022-05-25,Manuf,0.73
2022-05-26,Manuf,2.19
2022-05-27,Manuf,2.38
2022-05-31,Manuf,-0.95
2022-06-01,Manuf,-0.91
2022-06-02,Manuf,2.31
2022-06-03,Manuf,-0.81
2022-06-06,Manuf,0.5
2022-06-07,Manuf,1.23
2022-06-08,Manuf,-1.58
2022-06-09,Manuf,-2.19
2022-06-10,Manuf,-2.97
2022-06-13,Manuf,-3.82
2022-06-14,Manuf,-0.74
2022-06-15,Manuf,0.64
2022-06-16,Manuf,-3.85
2022-06-17,Manuf,0.1
2022-06-21,Manuf,1.99
2022-06-22,Manuf,-0.56
2022-06-23,Manuf,-0.12
2022-06-24,Manuf,3.64
2022-06-27,Manuf,-0.27
2022-06-28,Manuf,-1.55
2022-06-29,Manuf,-0.68
2022-06-30,Manuf,0.09
2022-07-01,Manuf,0.57
2022-07-05,Manuf,-0.98
2022-07-06,Manuf,0.31
2022-07-07,Manuf,1.54
2022-07-08,Manuf,-0.7
2022-07-11,Manuf,-0.84
2022-07-12,Manuf,-0.02
2022-07-13,Manuf,-0.37
2022-07-14,Manuf,-0.89
2022-07-15,Manuf,1.21
2022-07-18,Manuf,-0.56
2022-07-19,Manuf,3.4
2022-07-20,Manuf,0.84
2022-07-21,Manuf,0.98
2022-07-22,Manuf,-0.58
2022-07-25,Manuf,0.55
2022-07-26,Manuf,-0.7
2022-07-27,Manuf,1.68
2022-07-28,Manuf,1.93
2022-07-29,Manuf,0.79
2022-08-01,Manuf,0.37
2022-08-02,Manuf,-1.04
2022-08-03,Manuf,1.01
2022-08-04,Manuf,0.13
2022-08-05,Manuf,-0.02
2022-08-08,Manuf,0.22
2022-08-09,Manuf,-1.11
2022-08-10,Manuf,2.53
2022-08-11,Manuf,0.39
2022-08-12,Manuf,1.94
2022-08-15,Manuf,0.3
2022-08-16,Manuf,0.43
2022-08-17,Manuf,-1.15
2022-08-18,Manuf,0.5
2022-08-19,Manuf,-1.58
2022-08-22,Manuf,-2.03
2022-08-23,Manuf,0.26
2022-08-24,Manuf,0.4
2022-08-25,Manuf,1.86
2022-08-26,Manuf,-3.48
2022-08-29,Manuf,-0.69
2022-08-30,Manuf,-1.41
2022-08-31,Manuf,-1.16
2022-09-01,Manuf,-0.54
2022-09-02,Manuf,-0.85
2022-09-06,Manuf,-0.41
2022-09-07,Manuf,2.08
2022-09-08,Manuf,0.52
2022-09-09,Manuf,1.67
2022-09-12,Manuf,0.69
2022-09-13,Manuf,-3.99
2022-09-14,Manuf,-0.24
2022-09-15,Manuf,-1.11
2022-09-16,Manuf,-1.36
2022-09-19,Manuf,1.29
2022-09-20,Manuf,-1.57
2022-09-21,Manuf,-1.48
2022-09-22,Manuf,-1.44
2022-09-23,Manuf,-1.82
2022-09-26,Manuf,-1.13
2022-09-27,Manuf,-0.5
2022-09-28,Manuf,2.1
2022-09-29,Manuf,-2.29
2022-09-30,Manuf,-1.64
2022-10-03,Manuf,3.17
2022-10-04,Manuf,3.34
2022-10-05,Manuf,-0.53
2022-10-06,Manuf,-0.98
2022-10-07,Manuf,-2.29
2022-10-10,Manuf,0.02
2022-10-11,Manuf,-0.17
2022-10-12,Manuf,-0.82
2022-10-13,Manuf,2.23
2022-10-14,Manuf,-2.46
2022-10-17,Manuf,2.26
2022-10-18,Manuf,2.04
2022-10-19,Manuf,-0.77
2022-10-20,Manuf,-1.13
2022-10-21,Manuf,2.92
2022-10-24,Manuf,0.8
2022-10-25,Manuf,1.87
2022-10-26,Manuf,0.16
2022-10-27,Manuf,0.53
2022-10-28,Manuf,2.19
2022-10-31,Manuf,-0.52
2022-11-01,Manuf,0.23
2022-11-02,Manuf,-2.52
2022-11-03,Manuf,0.52
2022-11-04,Manuf,2.46
2022-11-07,Manuf,1.01
2022-11-08,Manuf,0.92
2022-11-09,Manuf,-1.75
2022-11-10,Manuf,5.16
2022-11-11,Manuf,0.79
2022-11-14,Manuf,-0.84
2022-11-15,Manuf,0.84
2022-11-16,Manuf,-1.1
2022-11-17,Manuf,-0.27
2022-11-18,Manuf,0.7
2022-11-21,Manuf,0.11
2022-11-22,Manuf,1.28
2022-11-23,Manuf,0.49
2022-11-25,Manuf,0.07
2022-11-28,Manuf,-1.7
2022-11-29,Manuf,0.25
2022-11-30,Manuf,2.28
2022-12-01,Manuf,0.06
2022-12-02,Manuf,1.04
2022-12-05,Manuf,-1.62
2022-12-06,Manuf,-0.92
2022-12-07,Manuf,-0.11
2022-12-08,Manuf,0.76
2022-12-09,Manuf,-0.85
2022-12-12,Manuf,1.43
2022-12-13,Manuf,0.75
2022-12-14,Manuf,-0.56
2022-12-15,Manuf,-2.53
2022-12-16,Manuf,-0.48
2022-12-19,Manuf,-0.75
2022-12-20,Manuf,0.44
2022-12-21,Manuf,2.15
2022-12-22,Manuf,-1.38
2022-12-23,Manuf,0.46
2022-12-27,Manuf,0.31
2022-12-28,Manuf,-1.4
2022-12-29,Manuf,1.37
2022-12-30,Manuf,-0.42
2023-01-03,Manuf,0.14
2023-01-04,Manuf,1.3
2023-01-05,Manuf,-0.93
2023-01-06,Manuf,2.81
2023-01-09,Manuf,-0.18
2023-01-10,Manuf,0.81
2023-01-11,Manuf,0.81
2023-01-12,Manuf,0.62
